,page_id,page_title
605,034084d6-84ca-43b7-a013-f2e6843acd84,#896 - Substituir TinyMCA por editor de markdown alternativo  antes de 05/06
606,637ba0bd-c6fe-47fc-9ca2-fc881614de51,#895 - Flag de “Ativar a geração automática de parcelas em pedidos” não está salvando
607,6ea9847a-a510-41e4-b5b3-91abc1237194,#895 - Limite de crédito atrapalhando o fluxo de pedidos
608,1a1ba4da-f843-4bce-ad6e-ac823c3e1943,#1087 - Ajustar EndPoint WebWook de estoques - Deltacon
609,6e53851e-15ed-42cb-936c-60920c90abaa,"Incluir propriedade “creation_source”, nas entidades de cliente e produto."
610,5780efab-6245-4af0-b302-50a70105e89a,#894 - APP NOVO Android | Alguns usuários vendedores não estão conseguindo acessar o app com a ultima atualização
611,afac9163-76c4-4f99-884b-d03b33b31769,#893 - Nota cancelada depois de emitida
612,4eb3c410-899c-4356-8b57-6ff7927156aa,Sankhya - Integração Unilateral: Vendedores
613,9b0d8a09-7aec-4fb6-b662-f14ee9d132c2,Sankhya - Integração Bilateral: Tabelas de Preço e  Formas de Pagamento
614,ce69d710-176b-4c89-99b5-02ad95326d8c,"Sankhya - Integração Bilateral: Clientes, Contatos e Endereços"
615,bd19a61c-4e54-4c55-bb19-60feb32fce9d,Sankhya - Integração Bilateral: Produtos e Estoques
616,60853469-0fd2-4b79-b511-17a44b1251e5,Exigir confirmação de exclusão de Características
617,52a24113-60a6-4188-874c-eaf12f58f4c4,#892 - Integração Tiny trazendo imagens de produtos erradas. 
618,68e0abde-7ac6-4d64-906b-642259966412,Criar configuração de ambiente para ocultar informações de venda no Portal de Vendas
619,f7ce4566-73f4-4578-9721-296d0b0e3f41,Ocultar Entidades relacionadas ao Pedido no Portal de VendasM por Configuração de Ambiente
620,a481c9e1-6136-4ad7-b15e-2528a13d95ec,#894 - 
621,53f211de-94ef-488d-84f3-f43ecf72b9e4,#890 - Vendedor preferencial saiu do cadastro do cliente.
622,5af480b7-9a54-4ace-931c-8da4f8862305,#889 - Problemas envolvendo quantidade e valor mínimo (confirmando pedido)
623,077bbacf-f6cc-49c1-9541-f75f792648c8,#888 - Adicionar campo de CEP na nota fiscal
624,feae8ad5-9337-4784-9a5f-8ed7c755e2ed,#886 - APP Novo quebrando ao acessar
625,a8bc1770-d9cc-4948-9b1e-6633ed58b662,#887 - Erro: Produtos com valores errados nos pedidos.
626,10349b75-daff-400f-8e6e-b13ce894197b,#884 - [Relato]Produto não descontabilizou do estoque. 
627,09123ff8-6dcb-4eb5-87ba-30600ec498a6,#891 - Não é possível retornar ao valor padrão do preço base uma vez que ele e alterado 
628,b9cf96b4-7964-4251-bc77-9e574afeb7ac,PRD-1056 - [Débito Técnico] - Mover Atributo “Ativo” para a Customer_User
629,5dc43afe-0ad5-4041-8af1-28d9a6a03a55,#883 -  Importação de produtos não está atualizando estoque - [BLING V3].
630,b1d3907c-e6e7-4cda-a6e9-d92d1ae627ad,#882 - Critério de Natureza de operação no workflow não está aplicando corretamente
631,a2cfb97f-7f12-4461-a133-dc3bd77ad502,Aplicativo não mostra erro de integração.
632,8b80ef28-5bb3-4f3f-9331-a34e0ed6d36d,#880 - Integração transportadora não funciona | OMIE
633,c4d96acf-5c46-4e87-869c-400e4b49bef4,Condicionar a alteração de valor por produto no app novo à configuração de ambiente respectiva.
634,bae6ade3-ea83-4444-9105-caa46b1d94a4,Lenditão no Bendito
635,a96cdcec-74df-469f-9a5d-3a517485d1c4,#878 - Precificação de produto configurável está aplicando somente a primeira regra - APP
636,2d1abf8b-d455-4040-a0c6-fd0ae2155bc0,#878 - Alguns usuários estão vendo suas contas duplicadas após a primeira etapa da tela de login.
637,2ee535ef-8a2e-4c93-a4ed-3e8b1ca30e81,# 875 - Fator de multiplicação fazendo com que o valor do desconto unitário demonstrado seja diferente do esperado
638,5381dbdf-cd16-4d38-8c13-3a57f0a8e449,#874 - Problemas na importação de clientes via XLSX
639,2f88ddb2-e31a-4181-93dd-a086ec148e4c,#876 - Divergência em Politica comercial de Tabela de Preço
640,05da4e6c-068a-4610-a9e9-ec8a9f6affb8,Indicar tabelas de preço inativas da aba preço do fluxo de criação de Produtos.
641,079ece44-0058-460f-acdb-9d30bdaf816e,#871 - Política comercial de ajuste de preço aplica o critério de quantidade por produto e não por quantidade total do pedido.
642,20dc5b6d-9b36-4b5b-9948-479e11e4b43a,#872 - Cliente voltou a reclamar de lentidão na importação de produtos Bling
643,a8537deb-45ea-4db5-abb9-ec204087da33,Preservar histórico de Jobs de Integração ao Limpar Jobs na Plataforma.
644,7b256310-5d94-4bf8-9ca7-46930673e889,#877 - Configurar a leitura de planos com o  status ‘Cobrança Ativa’ igual a dos ‘Ativos’ para efeitos de contabilizar usuários disponíveis. 
645,0591842f-669d-45bf-a05d-51ff96387a48,#870 - Produtos vindo com o mesmo preço dentro dos pedidos.
646,5ae51095-6502-4799-8b76-ca0bc51d8f9e,Melhoria de usabilidade na pesquisa de endereço por CEP na tela de clientes
647,7c095ef9-bf5a-4f62-bbac-4661cebafb61,#860 - Integração Bling | Meio de pagamento do pedido não está sendo enviado na integração de pedidos
648,baac1f36-0811-4648-bd41-194336d5dade,#868 Produtos não aparecem no Portal - Política Comercial.
649,1c671e6b-ce0d-4cd7-8645-8ba03ed14345,#867 - Tabela de preço preferencial não está puxando corretamente na importação (Omie)
650,71d29cf6-30f6-4ce6-8e06-2d9ddd55e952,#869 - Integração Omie |  Produto X Quantidade
651,e9c7e83a-1ce4-49e0-a5b5-c09726edd6b8,Disponibilizar Histórico de Versões de APK do App Mobile
652,f094e5b5-8962-4086-9469-35bbe941516c,#866 - WEB | Fluxo do pedido: Tabela de preço não está aparecendo para seleção
653,cc762065-f537-4fa8-9391-1a9315cda1b3,Esconder campo de informações adicionais do pedido para clientes que não possuem plano de nota fiscal
654,22b65fcc-d5d5-488f-b3b9-37cf7244705f,#865 - APP NOVO E ANTIGO| Impressão do pedido está saindo sem padrão de configuração de impressão WEB
655,89ba409a-cf87-46b4-b370-db20f1bb427d,#864 - Erro no limite de Crédito impossibilita salvar pedido.
656,20972e81-8f09-4c56-9564-7193c5a3c035,#863 - Problema ao salvar desconto no item no APP antigo.
657,7c57c5c0-e911-4fb6-ac24-83bf769ff5df,Acessar Observações do cliente no novo App
658,79b5649e-808f-493a-af67-9ab8fbeae7d5,Débito Técnico: Exibir foto do produto no PDF do pedido no novo App
659,34c37abb-2cb4-433c-90bc-5e8f916d67ec,#885 - Criar configuração de ambiente de venda restrita ao estoque
660,52790b6f-7c31-4585-a09b-bb8ab3379b6e,PRD-1011 - Criar rotina para zerar os estoques de todos os produtos
661,e49555c6-1b88-4d4c-935c-9468c46eea41,PRD-1010 - Criar configuração de ambiente de obrigatoriedade de seleção de transportadora no pedido - Web e Backend
662,c247fd00-07d7-4fe3-a7ec-2337067f2857,Implementar Acréscimo e Desconto em cima do valor de tabelas de preço livre.
663,45f37663-a33d-4fa8-9466-2c06dd288fd9,"PRD-1008 - Quando um produto importado da Bling tiver imagem, não sobrescrever o campo IMAGE na importação."
664,62af6985-527c-4c4f-9d76-a0ee594385fb,PRD-1007 - Data de referência personalizada nos Relatórios de Pedidos - Registro de mudanças no Status de Pedido - V1 e V2
665,9816967e-1bfd-455d-a014-74dd31919349,PRD-1006 - Criar Inserção de Imagens no Cliente
666,06761288-2e7c-4eb3-b4d2-71390fad9f40,#862 | Correção do campo de quantidade no aplicativo para aceitar valores fracionados
667,658fc13c-fa2e-467d-ad09-476b5ff328b0,#861 - Sem logotipo da empresa na impressão do pedido e relatórios
668,c5cc50b5-f845-48e3-b8a9-579d284c74da,#860 - Workflow | Pedidos de apenas um vendedor não estão entrando para o workflow
669,154a7dea-87fb-4ff2-9f9c-5a65a50c29e6,#859 - WEB | notificação de bloqueio de pedido
670,7525d45f-9b3f-4021-981d-0d931516bb55,#858 - WEB | Pedido não está recalculando ao sofrer alteração de tabela de preços
671,b079d24a-76da-4023-8dde-b638ab82b270,"#857 - Ao ordenar listagem de produtos de subcategoria do portal de compra, filtro de subcategoria é ignorado."
672,54401171-9150-4f35-a64c-ffeca3016391,#856 - Importação OMIE | Importação de produtos duplicando as características
673,6ac37f1d-e0b2-4727-8808-d9f72381e417,#855 - Cadastro de Clientes da Omie não retornam com endereço preenchido na WEB
674,f6637420-9a07-46d7-810a-c84c9715cebc,#854 - Cadastro de Clientes não retornam como Contribuinte na Web
675,f6aa1d7f-3a4f-42ca-90d8-b5d0c92e6deb,#853 - Pedido consta Produtos que não estão disponíveis para compra no Portal
676,056153cb-332f-49c3-beeb-ad86ad5a0204,Melhoria de usabilidade no ecommerce - Valores de quantidades incoerentes
677,839d6170-f4b5-4370-b07a-daf52bb33ef3,Adicionar navegação ao duplicar pedidos no E-commerce
678,c6d12cb2-d810-486d-9b4e-997a323ca13f,"#852 - No PDF do pedido, apresentrar características de acordo com ordenação selecionada"
679,2378c61b-40c2-4a66-a714-cf727188ac1e,#851 - WEB | Visualização da soma  de unidades de produtos com desconto unitário aplicado totalizando errado no modal e impressão do pedido
680,6e6e6d81-f200-4cfe-93bf-d72c65f6d7e9,Incluir Campo de Observações na Nota Fiscal
681,21b9705e-9944-4ea9-94cc-75dd5070051f,#849 - Impressão do pedido com valor errado
682,e0e37557-8763-4518-9afe-9cd237be3273,#848 - Campos numéricos do modal de fluxo de pedido aceitam valores negativos e caracteres
683,bb1069c4-b353-422e-bc6e-ed0c0d4b65d4,PRD-980 - Incluir critério de produto na configuração de dependências de características
684,c3ac5775-c379-4079-a6cf-2dd6f4ed013e,#847 - Usuário alterando o pedido mesmo com status Despachado
685,dfbc3834-670e-4766-82a2-96012a6552f4,Permitir inclusão de diferentes configurações de um mesmo Produto em um Pedido.
686,367a6546-6a81-417b-a72f-8b64f0acdb75,#846 - Produto de variação de grade não selecionada aparecendo disponível no portal 
687,9813e3ce-e387-4731-b08d-ed050eca165a,#845 - Estoque não apresenta quantidade correta.
688,e15ef78e-9a48-4354-924c-985eb728771c,Implementar permissões a nível de vendedor
689,698d299f-1a19-485b-9172-d807ba765169,PRD-970 - Exibir menu de coleções no portal sem senha
690,51b6b0ba-11f9-48d0-a54b-67a14d8b2d5f,#844 - Ordenar alfabeticamente os valores das Características ao realizar um pedido 
691,a84f8b16-981d-4d80-becc-e64aed174523,#843 - Pedido sendo calculado de forma divergente
692,166ecc8d-df84-4dbb-9ecd-219fb727a8d4,#842 - Criação de Pedidos no App Antigo quebra quando o tamanho do body do pedido é muito grande.
693,cd05e907-d752-4076-9db9-08cffc4accef,#841 - Novo App exibe toast de mensagem erro e animação de loading infinita quando não há produtos a serem exibidos.
694,b2cb3f79-da4a-4120-91ef-15599c0642c9,#840 - Ao alterar a quantidade de itens do pedido o valor de desconto unitário é zerado
695,3b8bf835-6c1a-49dd-8eef-c80f239d2bf9,PRD-279 - Otimizar api de logon para users com grande número de customers.
696,3482f44f-939b-4de6-97aa-73007addbd37,#836 - Contagem de produtos por categoria é exibida incorretamente no portal de compras
697,b528acc4-b9bd-47ad-b043-0f62a17f09ae,#835 - Integração Bling | Categoria criada no Bendito não está sendo integrada ao Bling
698,4edc3714-611f-47be-9c69-4045710e7044,#834 - Valores na aba ‘Venda e crédito’ são zerados quando se clica em ‘Integrar’
699,619d0158-6150-4520-bd3c-881f7adc5dcd,"#833 - Ao alterar ou criar dados do cliente, aplicativo apenas carrega."
700,bd5b626a-422c-4908-bba3-339fecbf76b3,#832 - Ao filtrar produto por tabela “preço base” aplicativo fecha.
701,ea9bc2f1-3fbb-486b-b627-a6932c7b19af,#831 - Criação indevida de usuários: problema na validação dos stats do customer no fluxo de criação de users.
702,a850aba3-2c1a-4ef1-b6ff-0c5f826461fa,#838 - WEB | Dashboard da empresa ID 565 não está contabilizando todos os pedidos de venda do mês
703,e9ac336a-77cf-42fe-a667-20a548c568ab,Implementar envio de endereço de entrega e cobrança na integração de clientes da Omie
704,e18f5e05-c3ce-4a4e-a688-63faa0cd6bac,Implementar Filtro e Agrupamento por Usuário Criador no Relatório de Clientes por Período
705,6792bae4-392e-49a6-b254-029d73241dd6,Melhoria - Integração Omie | Endereço de entrega no cadastro do cliente não está sendo enviado ao ERP
706,ed1ea539-dbe5-45cf-be6a-c72e9531d912,#829 - APP NOVO | IOS E ANDROID | Carregamento da listagem de produtos quebrando no fluxo do pedido
707,5229460f-5a66-494d-b44e-2931cfff795f,#828  - Restrição de Clientes não está funcionando corretamente
708,47fe6346-8350-4910-a405-f8fde0d8fc38,Implementar Mensagem de atualização de versão no App.
709,fced7cf6-a84f-4ee6-b4b9-e3af0d806f28,Adicionar switch de troca de exibição de valor de acréscimo e desconto
710,19d58e4a-a1bb-45e1-9a55-91bb33804a73,#825 - Correção na paginação do e-commerce
711,96b681dc-27be-4dd6-8b7a-e1b34498e29d,Criar status de erro para a limpeza de jobs de Importação.
712,4080204a-4c27-47e2-8021-b800b8b66702,#826 Erro no campo de pricing dos produtos configuráveis
713,4ed05db3-e43b-417d-a947-bcc0f0da7108,"#824 - Modal ‘adicionar itens’, na edição de pedido do e-commerce, não exibe o valor do produto."
714,28fdda0f-271a-4cda-a865-e47c3689abdd,#823 - Edição de pedido duplicado não limpa o campo ‘observação’ do pedido
715,bed86dcc-b967-41d2-9282-464d2e10e67b,#822 -Não está sendo possível realizar pedidos via e-commerce 
716,f90b458d-488e-44ea-8583-bd3e044a0e64,Rever rotinas de salvamento do app
717,e3bf0678-e8c2-4086-8d37-fc6f63bd4120,#821 - Pedidos no portal podem ser salvos sem produtos
718,234525b3-3be5-40c9-ac60-1009a1ec7480,#821- WEB | Listagem de categorias de produtos restritas aos usuários aparecendo no fluxo de pedido
719,be27d6e9-82c4-477e-b585-bf5e1cdb8484,Implementar gatilho de atualização de tabelas de preço na importação de produtos.
720,aa9fd740-aee3-4409-91f3-fd4651a37a1b,#820- APP NOVO | Alterar o campo de visualização de estoque na listagem geral de produtos
721,b291862d-4256-4abc-9e74-5a1227c889e5,Visualização de estoque na listagem de produtos no fluxo de pedidos
722,d7b3f3e1-cd6b-4dba-96e1-dd4a3c8542ad,Atualizar todos os Endpoints da Bling para a V3
723,4ef9140b-7d67-4354-afd9-3bc61ec31ac1,#819 - Subcategoria não aparecendo no E-commerce
724,6f1c96c8-5f66-45f0-ac1b-25e88d8834b9,#818 - E-commerce | Ao fazer uma navegação o modal é fechado
725,15ca5696-718f-479e-aefa-82e3fc1c7b0b,#817- Alteração de valor base Web/APP apresentando divergências
726,1dbc4eb5-fc4d-43d3-9060-ef833d95e02d,#815- Divergência no cálculo do desconto unitário de produto na ultima atualização do aplicativo Android
727,409dc3a9-88a4-4d6c-ab91-f638c8e66ed7,Ocultar campos de percentual de desconto na criação de tabelas de preço base.
728,75683596-6d6b-4790-933e-65cd41c9fe55,#816- Omie: dados adicionais de produtos não estão sendo importados e nem integrados 
729,b004acf4-3970-4a6d-af5d-a569dc35038a,Criar importação de pedidos via arquivo XML e TXT para a MED Express
730,66e89621-28c0-4303-ac73-b153d54046b5,#812- WEB | Relatórios: extração do excell - Datas dos pedidos apresentando falta de padronização de formatação
731,f270db41-26d2-4d25-b926-90121167b3e8,#813 - Vendedores não recebendo email do primeiro acesso
732,07675b07-3777-4f39-a1aa-9684300f7046,#811- Imagens de produtos vindo de importação bling quebrando
733,5140a029-3772-46ad-9618-8bbc3e9366ac,#810 - Código de integração da forma de pagamento não está vinculando corretamente
734,c63e3f40-d022-4282-930a-aadb6dfa0d3a,Criar Feature de Rascunho no App Mobile.
735,81195323-6ff4-40e1-b916-0fc59916d986,Mostrar quantidade de itens  no estoque na listagem de produtos do app
736,36eae602-8924-4f53-b86e-4d920116a44f,"Incluir propriedade “creation_source”, identificando o ambiente de origem da criação do Pedido"
737,85331f02-4f34-4a8d-9f54-086404798c5c,#809 - WEB | Busca de clientes por CNPJ no pedido não funciona com mais de 8 caracteres
738,d3be36fd-dbff-445c-99a0-3357b077fa7f,#808- APP NOVO| Demora do primeiro carregando e sincronização do aplicativo na base Distripet
739,22758d06-9210-497e-b889-ff686db3ba7d,#807 - Pedidos zerando ao integrar (Bling)
740,5204d71e-caee-40c2-8141-a6e6409985ba,#806 - Não está gerando paginação no campo do workflow de aprovação 
741,49ad8940-21cf-45af-9090-5ecdcc3b1fb7,Implementar exclusão em massa.
742,3e20dcdc-a4d6-4ac0-a0ab-a11d18381dae,#804 Problema no calculate do novo app. Não aplica todas as politicas comerciais e em alguns cenários recebe NaN como valor total do pedido e desconto
743,fbd6fca4-0f88-440f-86eb-8d4d1b8c4fe6,#672 Criar tela de “Meus dados”
744,dc1ca52d-ae8d-4f5d-92fc-403ed4f246a1,#678 Permitir enviar imagem no pedido
745,b6d2aa6b-afea-461e-803f-90927fad3779,#723 - Alterar Endpoints de Listagem para V2
746,72ac6878-b63c-4e5c-b7b7-e7250d5bfb1b,Novo App - Mensagem de Sair do Aplicativo
747,bb177502-e04a-47b1-967a-fb3099ad82f4,#763 - Novo App - Variaveis de Ambiente
748,5e1e95f3-641e-4d27-82ac-00d282bb14cd,#535 Calculate
749,70d9bd52-56fd-4b0b-8cef-3131813e57f4,Relatório de movimentação de saldo flex
750,ff687595-ebf9-44e6-8f5f-3866d217d528,#528 Adicionar critérios da política comercial 
751,81dee062-1b50-49d7-92ab-db5c4d73cbf6,Catalogo
752,71178fe8-8d50-48f5-ad1e-3e89f6cf309d,#805- Problemas de usabilidade no portal de compras pelo mobile
753,a01cc882-19e6-4590-91bb-77017e626646,#803 - Nome incorreto da forma de pagamento é exibido na impressão do pedido.
754,55058d0b-2203-4eed-ac04-cd1b3e7eca62,Criar configuração de ambiente para selecionar naturezas de operação.
755,b9d254d6-72c2-4d4a-9974-48f7355a1a04,Ignorar valor mínimo do pedido na natureza de operação orçamento
756,23837689-5496-45d6-ba7c-5dd374335dde,"Antes de criar cliente no ERP, confirmar se já não existe um cliente cadastrado com o mesmo CNPJ."
757,fc7960eb-50cf-4156-a6f3-c2aebcb4e878,PRD-942 - Editar formato de envio e importação de observações de produto do Bling.
758,96273450-d8ad-44e2-b4c5-21b585395492,Novo arquivo de impressão do pedido 
759,3875f058-a4a1-40cc-8e4a-882f618d5e0c,Incluir Coluna de Updated_At no banco de dados e API de Pedidos
760,fcc40f6f-4c68-46ad-bae9-4ba0dd8411b6,Criar atributo de Prazo de Entrega Preferencial no cliente - Web e Backend
761,f0b01910-4dda-46a7-a2c8-e2feb5f094d8,Definir quais status o vendedor pode definir no pedido
762,0023af80-412a-47e5-b9e9-3665d34ac8a4,PRD-66 - Refatorar Feature Tag nos Pedidos
763,c4af3454-d701-4ba5-b9f7-30102f78bc63,PRD-763 - Criar log de visitas dos buyers no Portal de Vendas - Relatórios
764,b9b05cd9-79ec-4759-9f25-bab1286a38eb,#802 - Importação de produtos Tiny não está finalizando
765,38bc361a-a297-46f7-b4aa-91c047acfc10,Adicionar unidade de medida MAÇO
766,487ca768-e86e-4741-8538-9d2e8575b96c,Ajustar a configuração de ajuste de preço/tabela
767,e765b62f-0be4-4c8f-9aaf-0b9ec1ac55c4,#827 - Implementar fator de multiplicação no App
768,28465aa6-c913-4ff4-89a6-c83bcff494f2,Frete por peso no app
769,9f4ba37d-b046-4e92-a041-6602406cb92f,Novo App - Memória do Pedido
770,0b09e5d8-31d5-4df7-8ab6-42220afa818c,Alinhamento Entre plataformas no fluxo do pedido
771,96e16be8-de58-4542-aa71-0cdb2fb77eb0,Novo App - Memória do pedido - Estrutura do Banco
772,c3a74720-c07c-4d92-a4d5-26394e8315fd,Criar filtro na Importação de Produtos da Integração Bling
773,3348fd94-f0a7-4b6e-bc47-94e1fdb2a9b8,#783 - Workflow - Erro ao Aprovar/Recusar
774,8195e412-4d9e-4db1-aaf6-3d59eca61931,#539 Fazer comunicação com API - Notificações
775,c5195242-cc0a-414c-95fb-eb70821fc153,#537 Criar a página de notificação
776,bc96cb1b-0dbc-4bc9-b7c9-711a343c62ca,#538 Criar ícone de notificação
777,96c1966f-3b13-48d0-8a00-dee73635b8bb,#530 Criar tela de listagem do workflow
778,a668b14e-c39e-431f-8d26-ae399479582a,#532 Criar dash de listagem de pedidos pendentes de aprovação
779,f7bfe5ae-9949-4593-9019-f30a00adb5ae,#493 - Criar Tela de Criação/Edição de Workflow
780,cd44ecb6-b8cf-4dc8-9e7b-587889e33e15,#493 - Criar Tela de Criação/Edição de Workflow
781,e77b5141-d6cd-443b-8499-fa4673fffd67,#605 - Criar campo “Responsável” do Workflow
782,ed7f1b94-8edf-4add-b009-63cf10589f9e,#706 Adicionar critérios no workflow
783,827712cb-8564-4eee-acf2-4454fd9708de,# 473 - Mensagem de informação de formato de senha padrão ao realizar auto cadastro no portal de compras 
784,d436e8c6-4fc7-4303-a55d-2e8b998d7f74,#750 - Novo App - Cálculo do Imposto
785,d15041b3-b754-4b6d-a44d-79694b793ea9,#802 -Problemas de acesso no E-commerce
786,bb271fdf-ce5f-4521-891e-a8caa620c68d,#800 - Impossível cadastrar mais de um acesso por Buyer no Portal de Compras
787,53aee9cb-b99e-49fb-9569-a289fb1e0930,#801 -  O cliente não está conseguindo adicionar itens no fluxo do pedido WEB
788,db7d6dc5-6c5b-4d16-b5f3-657b94961a4e,#759 - Pedidos com natureza de operação remessa contabilizando no dashboard
789,e23dc790-3719-484f-851c-146fb7e5f016,#758 - Variações da grade causando problemas na alteração do valor base no pedido
790,be12493f-2ab7-4888-a831-77bab29be8ac,#757 - Pedidos 264 e 314 com erro ao integrar
791,6117f35c-e63c-4cbf-8b15-c0659459226c,#756 - Edição de tabela de preço livre em loop ao abrir modal
792,21bc52b1-2e7d-4d49-8309-4041784befb2,#754 - Erros ao editar pedido no E-commerce
793,f1645577-0e62-4330-b172-5aaf7b6d1284,#835 - Criar o fluxo de dados entre front e back
794,b304b43d-a793-42d4-a021-562522281a1b,Criar Endpoints de Modelos de Email na V2
795,7ad83ee8-2996-4ac6-9a55-4834d181f9d5,Criar Endpoints de Políticas Comerciais na V2
796,121e2610-0f8e-4379-bd7d-89ff4e0d9c10,Criar Endpoints de Grade na V2
797,63adc413-029f-427b-a304-7d0840517ca1,Criar Endpoints de Classes e Características na V2
798,894ae950-db91-4b24-b39f-e39f72580096,Criar Endpoints de Feira na V2
799,40a3f42a-6cf2-42dc-94de-a68e64c2d6e3,Limpar base do cliente pelo Usuário de  Suporte CS
800,9223cf68-4414-4c34-91cd-f4c2ce377816,Configurar todos as flags de venda restrita ao estoque com um comando
801,4a8aec15-fe8a-4066-94cb-59c93043e187,Débito Técnico Novo App  | Implementar Política Comercial de Tabela de Preço
802,d5102e94-b4d7-4ca1-984d-dc22e510430d,Incluir grade na impressão do pedido
803,2cb77be1-3a38-4d6f-b03f-f752bf2f3c0c,Criar tela da grade
804,ade71976-cacd-4626-9b92-709e4a8a49d3,# 626 - Integração EMA
805,8c12b803-5bd6-43a1-b9b5-9f3272b0ffe5,#740 - Salvar Imagens dos produtos no Mobile
806,f8f230ae-1f7c-4664-8a4d-67fa97a42d23,#857 - Integração Bendito <> Linx E-millenium
807,1269d17d-60a5-4218-b1f2-538e18831134,723 - Importação da Omie trazendo “Contribuinte ICMS” divergente
808,1549b616-ae4f-4d07-9435-07bb9b94e2ef,"#509 - Pedidos enviados pelo app, não enviam o desconto como valor inteiro"
809,20f6df67-b32f-415f-92f6-55b4e910b57f,#335 - Produto quando troca a categoria zera o estoque
810,e15db68e-b9f9-49ac-bc8c-8d89e88b4cc2,#94 - Vendedor do omie não esta sendo puxado
811,1e97c201-f5a4-4aac-b4e3-e71cee18682d,#108 - Portal e-commerce carrega infinitamente
812,20bdab0e-1908-4f0e-9b90-15ef8df69630,#479 - Erro ao sincronizar pedido pelo app
813,427fe785-c07c-4f4b-a83f-269ddb69b3f7,#459 - Produtos por KG não funcionam com valor com virgula no ecommerce 
814,5bcc06a4-dffc-4e41-b677-bdd9fca645af,#651 Erro na Importação 
815,af214edd-25e3-40ec-82db-c69dcdee7100,#727 - Campo de quantidade na listagem dos itens do pedido com visualização comprometida
816,bb25bdaf-cbb7-46e6-aa19-4cde9897d719,#445 - Botão atualizar preços conforme tabela limpando campo de preço minimo da tabela livre
817,fdc0b8eb-1efd-48c9-b507-da5fcd225b82,#590 - [NOVO APP] Filtros de produto não esta aplicando 
818,4aa94701-cceb-47a5-8adf-c840dd5fb880,#619 - Frete calculando errado no pedido
819,80bed1fd-c020-4de5-8d77-472ddaa65427,#116 - Alterações de status do pedido
820,a021d8f9-3594-48b5-b684-8b80ae86bdd4,#408 - Aplicativo para o representante não atualiza base de pedidos
821,e8b21cc8-b957-4da3-8cd9-33872945b7d7,#41 - Produto quando vai ao carrinho tela fica em branco
822,eb21f425-beef-48ea-ab13-e0c5922faf0a,#540 pedido integrado de maneira incorretamente 
823,09a2cbc0-f6d2-4cdb-9f03-7da986c2702d,#409 - Corrigir o calculo de impostos para tipo de pedido: Serviço
824,0cc7ca4d-b022-4475-b937-120562809b7f,#75 - Adm não consegue realizar a substituição de usuários na plataforma - ativo/inativo
825,3f616e1b-0945-4440-af1a-138a70365604,#176 - Erro 400 no envio de pedidos do app para web
826,7603c4d9-f075-4098-afea-6b8b43c66c91,#401 - Importação de estoque com erro desconhecido
827,d3f3d338-ffa0-4298-bb01-058687b27c87,#556 - Filtro de localizar cliente não esta funcionando 
828,fef238de-0662-491f-8c87-8fdb1b858772,#77 - Botão de ajustar estoque não disponivel
829,16986231-0e1a-40b9-80f5-41e55654a06d,#589 - [NOVO APP] Impressão do pedido faltando campos customizados 
830,2120e466-5814-4924-9a32-4fe0942e09cf,#44 - Verificar se importação de produtos traz status Ativo ou Bloqueado
831,33bc2c3f-b655-450f-bd68-ba937512f209,#419 - Grade dos produtos sumindo 
832,6908e305-3764-4903-bc93-07af6306b0e5,#85 - Inconsistência nos relatórios de vendas por período
833,76ffc98d-5221-4b73-80db-5a935742e32c,#715- Pedido realizado pelo App antigo retornando na base com o valor unitário zerado.
834,bcd28866-53db-4fa9-9995-ce92d6f24c3c,#492 - Importação de produtos não traz produtos
835,080d5b69-ec4e-43fb-b1fb-16c31b2e6365,#59 - Grade no app
836,0fef0cc8-140a-4483-9a8b-86b8ee2d379b,#654 - Erro na integração do pedido (Omie)
837,537872d9-767d-40fc-87bb-da3492e5c4a0,#439 Produto integrando sem comprimento - Tiny
838,a4924657-c795-457d-8815-91d7e850cc3c,#315 - Tabela de preço não está atualizando
839,d1ae6f97-7d9e-4c16-94d1-02851f59852b,#124 - Alteração de status e exclusão de pedido
840,1cfe3e9d-fb93-4a3e-b75c-42ecb6c2d1e0,#411 - Imagem da categoria do e-commerce não está enquadrando 
841,4439b843-0daa-4ee4-b40a-8fa763ff0ed6,#272 - Selecionar e desmarcar todas na grade não esta salvando
842,46b12fc3-98f2-449c-bcc8-971d6e86a1f7,#243 - Porcentagem máxima de desconto não funciona para Tabelas dos tipos Desconto e Preço Livre 
843,8b8e1b5a-7c49-44b4-bb9d-92a35216648e,#443 - Frete não está salvando em pedidos
844,91cc87ab-99b3-4f9c-8978-c7f74bc0898f,#746 - APP NOVO | Catálogo do aplicativo apresentando valores não configurados para aparecer na visualização de usuário vendedor
845,ba54e743-1879-4830-9e7e-04927c984066,APP NOVO | IOS | Não está gerando PDF
846,c179ace4-06eb-4b14-89bf-c39b46a4b306,#360 - Usuário administrador não consegue visualizar algumas tabelas
847,05efca0c-e496-4563-a7bd-2ce98e670169,#150 - Pesquisa por codigo nao funciona para o cliente
848,08776e8c-a9b8-4153-9a97-72fe02f64e05,#515 - Erro no novo app na feira da Alumiart
849,4f0677b9-6a6d-4228-9a8b-f5d3338a539d,#714 - Cliente duplicando ao importar da Omie
850,9577a2bd-f2a0-4092-9e93-e261f1a54828,#514 - Cliente não consegue integrar pedido
